'3161','CAJA RURAL SAN FORTUNATO SDAD COOP CATALANA CTO LTDA'
'3162','CAIXA RURAL BENICARLO S COOP DE CREDIT V'
'3163','CAJA RURAL NUESTRA SEÑORA DEL BUENSUCESO DE CABANES S COOP DE CREDITO V'
'3164','CAJA RURAL SAN ISIDRO DE TORREBLANCA COOPERATIVA CREDITO VALENCIANA'
'3165','CAJA RURAL SAN ISIDRO DE VILAFAMES S COOP DE CREDITO V'
'3166','CAIXA RURAL LES COVES DE VINROMA S COOP DE CREDIT V'
'3167','CAJA RURAL SAN JUAN BAUTISTA DE SAN JUAN DE MORO COOPERATIVA CREDITO VALENCIANA'
'3168','CAJA RURAL DE MONTROY COOPERATIVA CREDITO VALENCIANA'
'3169','COBANEXPO SDAD COOP CTO LTDA'
'3170','CAJA RURAL \'SAN FELIPE NERI\' DE USERAS SDAD COOP CTO LTDA'
'3171','CAIXA DELS ADVOCATS-CAJA DE LOS ABOGADOS S COOP DE CREDITO'
'3172','CAJA CAMINOS SOCIEDAD COOPERATIVA DE CREDITO'
'3173','CAJA RURAL PROVINCIAL DE GUADALAJARA SDAD COOP CTO LTDA'
'3174','CAIXA RURAL VINAROS S COOP DE CREDIT V'
'3175','CAJA RURAL LA CAMARA DE CASTELLON COOPERATIVA CREDITO VALENCIANA'
'3176','CAJA LABORAL Y EMPRESARIAL DE SALAMANCA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA'
'3177','CAJA RURAL DE CANARIAS SOCIEDAD COOPERATIVA DE CREDITO'
'3178','CAJA DE PROMOCION COMERCIAL DE LA CORUÑA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA EN LIQUIDACION'
'3179','CAJA RURAL DE ALGINET SOCIEDAD COOPERATIVA CREDITO VALENCIANA'
'3180','CENTRAL DE CAJAS RURALES SDAD COOP CTO LTDA'
'3181','CAJA DE ELCHE CAJA RURAL COOPERATIVA DE CREDITO VALENCIANA'
'3182','CAJA RURAL LA FERTILIZADORA DE CASTELLON COOPERATIVA CREDITO VALENCIANA'
'3183','CAJA DE ARQUITECTOS S COOP DE CREDITO'
'3184','CAJA DE CREDITO DE ALCOY COOPERATIVA DE CREDITO VALENCIANA (EN LIQUIDACION)'
'3185','CAIXA CATALONIA DE CREDIT SDAD COOP CATALANA LTDA'
'3186','CAIXA RURAL ALBALAT DELS SORELLS COOPERATIVA DE CREDIT VALENCIANA'
'3187','CAJA RURAL DEL SUR S COOP DE CREDITO'
'3188','CREDIT VALENCIA CAJA RURAL COOPERATIVA DE CREDITO VALENCIANA'
'3189','CAJA RURAL ARAGONESA Y DE LOS PIRINEOS S COOP DE CREDITO'
'4001','CREDIPAS SA SMMD'
'4002','SOCIEDAD DE INTERMEDIACION DE ACTIVOS FINANCIEROS'
'4003','SOCIEDAD ANONIMA SAITORI SMMD'
'4004','INTERMEDIACION DE ACTIVOS SA (INTERACTIVOS)'
'4005','SOCIEDAD ANONIMA MEDIACION DINERO - - SAMEDI'
'4006','IBERICA DE DESCUENTO SA \'DESCONTIBER\''
'4007','IBERDEALER SA'
'4008','4B DE INTERMEDIACION SA SMMD'
'4009','SERVICIOS MONETARIOS Y BURSATILES SA'
'4010','MEBAN SA SOCIEDAD MEDIADORA EN EL MERCADO DE DINERO'
'4011','FINESOR SOCIEDAD ANONIMA DE FINANCIACION Y TESORERIA'
'4012','AB ASESORES BURSATILES DEUDA PUBLICA SA'
'4013','DINVERSIT SOCIEDAD MEDIADORA MERCADO DINERO SA'
'4301','SOCIEDAD DE TASACION SA'
'4302','TASACIONES HIPOTECARIAS SA'
'4303','HISPANIA DE PERITAJES SA'
'4304','TASIBERICA SA'
'4305','TASACIONES MADRID SA'
'4307','SERVICIOS VASCOS DE TASACIONES SA'
'4308','TASACIONES Y PERITAJES SA'
'4309','ASESORIA DE INVERSIONES INMOBILIARIAS SA'
'4310','CATALANA INTERNACIONAL DE VALORACIONES SA'
'4311','VALTECNIC SA'
'4312','TASVALOR SA'
'4313','TASACIONES INMOBILIARIAS SA (TINSA)'
'4314','VASA VALORACIONES SA'
'4315','TECNICOS EN TASACION SA (TECNITASA)'
'4316','AMERICAN APPRAISAL ESPAÑA SA'
'4317','TASACIONES Y VALORACIONES DE GALICIA SA'
'4318','COVIVIENDAS SA'
'4319','PRODING AUDISER SA'
'4320','TASACIONES DE BIENES MEDITERRANEO SA'
'4321','GTT SOCIEDAD ANONIMA DE PERITACIONES'
'4322','CONSULTTASA SA'
'4323','KRATA SA'
'4324','GENERAL DE TASACIONES SA'
'4325','ARPLAN - TASAVALOR SA'
'4326','TASACIONES Y VALORACIONES SA'
'4327','INTERTECNICA DE VALORACIONES Y PATRIMONIOS SA'
'4328','INTERNACIONAL DE TRANSACCIONES Y SERVICIOS SA (INTRASER)'
'4329','INMOBILIARIA DE PROMOCIONES Y ARRIENDOS SA (IMPROASA)'
'4330','INVERCAME II SA SOCIEDAD DE TASACION'
'4331','ALCEN SA SOCIEDAD DE TASACION'
'4332','REVER NUNELL SA SOCIEDAD DE TASACION'
'4333','SERIN SERVICIOS INMOBILIARIOS SA'
'4334','IV INTERVALOR SA'
'4335','BEX TASACIONES SA'
'4336','VALORACIO D\' ACTIUS SA'
'4337','VALTEC SA'
'4338','GESBISA GESTORA DE BIENES Y TASACIONES SA'
'4339','TASACIONES VALORACIONES Y SERVICIOS SA'
'4340','TASACIONES Y SUBASTAS DEL DUERO SA'
'4341','TASACIONES Y EVALUACIONES SA (TYE SA)'
'4342','INFORMACIO CARTOGRAFICA I DE BASE SA'
'4343','URBANIZACIONES ARQUITECTURA E INGENIERIA SA (URBAISA)'
'4344','VALORACIONES ARMANDO ROJO SA'
'4345','CORPORACION GENERAL DE ESTUDIO Y GESTION SA'
'4347','TECVA SA'
'4348','TASACIONES Y VALORACIONES ASTURIANAS SA'
'4349','ZEHAZKI SA'
'4350','VALORACIONES MEDITERRANEO SA'
'4351','TASAHIPOTECARIA SA SOCIEDAD DE TASACION'
'4352','TASACIONES Y VALORACIONES INMOBILIARIAS SA (TAVINSA)'
'4353','VALORACIONES Y TASACIONES SA (VALTASA)'
'4354','SPANIA TASACIONES SA'
'4355','GESTORA ASOCIADA SA'
'4356','HISPANIA DE TASACIONES INMOBILIARIAS SA'
'4357','EURO APPRAISAL SA'
'4358','TASACIONES ANDALUZAS SA'
'4359','INMOSEGUROS TASACION SA'
'4360','C-22 SA'
'4361','TASACIONES Y PRESUPUESTOS SA'
'4362','SOLUCIONES Y DISEÑOS SA'
'4363','GENERAL DE VALORACIONES SA'
'4364','IBERICA DE TASACIONES SA'
'4365','SOCIEDAD ESPAÑOLA DE VALORACIONES SA'
'4366','TASATECNI SA EN LIQUIDACION'
'4367','GABINETE DE TASACIONES INMOBILIARIAS SA'
'4368','COMPAÑIA HISPANIA DE TASACIONES Y VALORACIONES SA'
'4369','ESTUDIOS Y PROYECTOS TECNICOS INDUSTRIALES SA SOCIEDAD DE TASACION (EPTISA)'
'4370','MHP TASACIONES SA'
'4371','STV SOCIEDAD DE TASACIONES Y VALORACIONES SA'
'4372','MURCIANA DE TASACIONES SA'
'4373','TASACIONES MALAGA SA'
'4374','COMA TASACIONES Y VALORACIONES SA'
'4375','VALUE SA'
'4376','TASACIONES URBANAS SA'
'4377','TASACIONES DEL SURESTE SA'
'4378','TASACIONES CUANTO SA'
'4379','GECOPINSA TASACIONES SA'
'4380','EXPERTISE SA'
'4381','TASACIONES Y SERVICIOS INMOBILIARIOS SA'
'4382','VALOR FISCAL SA'
'4383','TASABALEAR SA'
'4384','ASISTENCIA INMOBILIARIA DE VALORACIONES Y TASACIONES SA'
'4385','EUROTASA SA'
'4386','CONTINENTAL DE TASACIONES SA'
'4387','VALORACIONES PATRIMONIALES SA'
'4388','EUROVALORACIONES SA'
'4389','PARKHABITA TASACIONES SA'
'4390','GETA SA'
'4391','INVERAPPRAISAL SA'
'4392','VALORACIONES Y TASACIONES HIPOTECARIAS SA'
'4393','VATPE SA'
'4394','EDMUNDO HERNANDO MORON SOCIEDAD DE TASACIONES SA'
'4395','TRAVER Y ASOCIADOS DE VALORACIONES SA'
'4396','TASACIONES VALENCIA SA'
'4397','INSTITUTO DE TASACIONES INFORMATIZADAS SA'
'4398','GABINETE DE TASACIONES E-3 SA'
'4399','ASSETS VALUATION ADVISERS SA'
'4400','TASACIONES Y CONSULTORIA SA'
'4401','GABINETE DE VALORACIONES SA'
'4402','ENTIDAD DE TASACIONES SA'
'4403','INTA SOCIEDAD ANONIMA SOCIEDAD DE TASACIONES'
'4404','ARQUITASA SOCIEDAD DE TASACIONES DE LOS COLEGIOS DE ARQUITECTOS DE ESPAÑA SA'
'4405','IBERAPPRAISAL SA'
'4406','ALIA TASACIONES SA'
'4407','INFORMATICA Y VALORACIONES SA'
'4408','TASACIONES ORFE SA'
'4409','TASACIONES 92 SA'
'4410','TASACIONES APPRAISE SA'
'4411','PENIBETICA DE TASACIONES SA'
'4412','EXPERTASA - EXPERTOS INMOBILIARIOS DE TASACIONES SA'
'4413','ISLEÑA DE TASACIONES SA'
'4414','CIS - TASACION SA'
'4415','L & L SOCIEDAD DE TASACION SA'
'4416','ARCO VALORACIONES SA'
'4417','TASACIONES LAGO SA'
'4418','INTEMAC AUDIT SA'
'4419','BALSUAR SA'
'4420','REGULATION WORLD SA'
'4421','NORTASA DE VALORACIONES SA'
'4422','IBERTASA SA'
'4423','GURRUCHAGA TASACIONES SA'
'4424','INFORMES Y TASACIONES INITASA SA'
'4425','TASACIONES 2000 SA'
'4426','CARBALLO SOCIEDAD ANONIMA DE TASACIONES'
'4427','TASACIONES RUBIO AGUIRRE SA'
'4428','CONSULTING DE TASACIONES SA'
'4429','TASADORA DEL MEDITERRANEO SA'
'4430','ENTITAT DE TAXACIONS VALORACIONS I PERITATGES SA'
'4431','TASACIONES EP SA'
'4432','VALTASAR SOCIEDAD DE TASACIONES SA'
'4433','IBERTASA IBERO TASACIONES SA'
'4434','TECGLEN TASACIONES SA'
'4435','TASACIONES BANCARIAS SA'
'4436','AUDIVALOR SA'
'4437','GRUPO IDEARQ SA'
'4438','SESTASA - SOCIEDAD ESTATAL DE TASACIONES SA'
'4439','VALUERS 15 SOCIEDAD ANONIMA'
'4440','ARQUITECTURA Y TASACIONES SA'
'4441','INTERGER TASACIONES SA'
'4442','MEDITERRANEA DE TASACIONES SA'
'4443','VALORACIONES SURESTE SA'
'4444','LKS TASACIONES SA'
'4445','UNIVERSAL DE TASACION SA'
'4446','AFES TECNICAS DE TASACION SA'
'4447','OFICINA DE TASACIONES SA'
'4448','GRUPO TASVALOR SA'
'4449','TASACIONES ROMA SA'
'4450','GALTIER FRANCO IBERICA SA'
'4451','VRUE VALORACION GLOBAL SA'
'4452','FITASA SA'
'4453','VALORACION DE BIENES SA'
'4454','EUROLAR SOCIEDAD ANONIMA'
'4455','GESTION DE VALORACIONES Y TASACIONES SA'
'4456','RISC VALOR SA'
'4457','ABBEY NATIONAL VALORACION SA'
'4458','I-V TASACIONES SA'
'4459','TASACIONES HIPOTECARIAS RENTA SA'
'4460','ABRIL CIA DE VALORACIONES SA'
'4461','TASARAGON SA'
'4462','COLLECTIU ARQUITECTES TAXADORS SA'
'4463','TASACIONES LOPEZ LOIZAGA SA'
'4464','TASAWOR SA'
'4465','AB TASACIONES SA'
'4466','TACEIN SA'
'4467','EUROPEA GENERAL DE VALORACIONES SA'
'4468','TASACIONES - 7 SA'
'4469','EXPERTOS INDEPENDIENTES-TASADORES SOCIEDAD ANONIMA'
'4470','BARNA-TASA SA'
'4471','TASACIONES INSULARES SOCIEDAD ANONIMA'
'4472','VALORACIONES FRASER SA'
'4473','REALTY VALORACIONES Y TASACIONES SA'
'4474','SOCIEDAD INTEGRAL DE VALORACIONES AUTOMATIZADAS SA'
'4475','TASATRES SA'
'4476','VALORACIONES TOLEDO SOCIEDAD ANONIMA'
'4477','LEVANTINA DE TASACIONES SOCIEDAD ANONIMA'
'4478','VALORACIONES Y PERITACIONES GTS TASACIONES LEVANTE SA'
'4479','TASACIONES REUNIDAS SA'
'4480','CENTRO DE TASACIONES DEL INSTITUTO ESPAÑOL DE FOMENTO INDUSTRIAL SA'
'4481','TASAR Y VALORAR XXI SA'
'4482','GESTION DE TASACIONES INMOBILIARIAS SA'
'4483','EQUIPO TASACIONES-22 SA'
'4484','PERITACIONES Y TASACIONES PERITAX SA'
'4485','HISPANO EUROPEA DE TASACIONES SA'
'4486','COMPAÑIA CASTELLANO LEONESA DE TASACIONES SA'
'4487','NORMA VALORACIONES SA'
'4488','COMPAÑIA DE MEDIOS Y SERVICIOS DE TASACION SA'
'4489','VALENCIA TERRA VT SOCIEDAD DE TASACIONES INMOBILIARIAS SA'
'4490','INNOTASA SA'
'4491','GLOBAL GESTION DE TASACIONES SA'
'4492','INTERVALOR CONSULTING GROUP SA'
'4493','INFORMES Y VALORACIONES MEDITERRANEAS SOCIEDAD ANONIMA'
'4494','TASASUR SOCIEDAD DE TASACIONES SA'
'4495','EBROTASA SA'
'4496','TASACIONES DEL MARCO DE ESPAÑA SOCIEDAD ANONIMA'
'4497','THADER VALORACIONES SA'
'4701','HISPANO ORIX LEASING SA'
'4702','URQUIJO LEASING SOCIEDAD ANONIMA SOCIEDAD DE ARRENDAMIENTO FINANCIERO'
'4703','LISBAN SA COMPAÑIA DE LEASING'
'4704','VOLKSWAGEN LEASING SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4705','COMPAÑIA ESPAÑOLA DE FINANCIACION Y LEASING SA'
'4706','CATERPILLAR FINANCIAL CORPORACION FINANCIERA SOCIEDAD ANONIMA ESTABLECIMIENTO FINANCIERO CREDITO'
'4707','BBV LEASING SA'
'4708','INTERLEASING ESTABLECIMIENTO FINANCIERO DE CREDITO SOCIEDAD ANONIMA'
'4709','ING LEASE (ESPAÑA) EFC SA'
'4710','IBERLEASING SA'
'4711','TECNILEASING SA'
'4712','CITILEASE INTERNACIONAL SA SOCIEDAD DE ARRENDAMIENTO FINANCIERO (CITILISA)'
'4713','LICO LEASING SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4714','SLIBAIL IBERICA SA'
'4715','LISFINA SOCIEDAD ANONIMA'
'4716','LEASECAPITAL SA'
'4717','LEASING INTERNACIONAL SA'
'4718','COMPAÑIA INTERNACIONAL DE FINANCIACION SA'
'4719','BANSABADELL LEASING EFC SA'
'4720','HISPAMER LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4721','BANESTO LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4722','COPEN LEASING SA'
'4723','BARCELONESA DE LEASING SOCIEDAD ANONIMA SAF'
'4724','RENTEQUIPO SA'
'4725','FORD LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4726','ACCORDIA ESPAÑA SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4727','EUROPA DE INVERSIONES Y LEASING SA'
'4728','BEX LEASING SA SAF'
'4729','EQUIPAMIENTO PROFESIONAL ENTIDAD DE LEASING SA'
'4730','FINANCO LEASING ENTIDAD DE ARRENDAMIENTO FINANCIERO SA'
'4731','LEASING INMOBILIARIO SOCIEDAD ANONIMA'
'4732','GESAF LEASING SA'
'4733','INFOLEASING ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4734','PROMOLEASING SA'
'4735','INTERNATIONALE NEDERLANDEN LEASE INMUEBLES SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4736','ARRENDAMIENTOS FINANCIEROS INMOBILIARIOS SA'
'4737','MORGAN LEASING SA'
'4738','LEASING CONSULT SA'
'4739','ARAGONESA DE LEASING SOCIEDAD ANONIMA SAF'
'4740','ARABE ESPAÑOLA DE LEASING SA -EFC-'
'4741','MENHIR LEASING SA SAF'
'4742','ESPIRITO SANTO LEASING SA EFC'
'4743','FOCRE - LEASING SA'
'4744','EUROLEASE IBERICA SA'
'4745','PASTOR SKANDIC LEASING SA'
'4746','CHEMICAL LEASING SOCIEDAD ANONIMA ESPAÑOLA SAF'
'4747','GE CAPITAL LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4748','CONSORCIO NACIONAL DEL LEASING SA'
'4749','PSA LEASING ESPAÑA SA EFC'
'4750','BARCLAYS LEASING SA'
'4751','LISIN SA'
'4752','BANKINTER LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4753','EDAMLEASING EFC SA'
'4754','LEASHOTEL SA'
'4755','SECURITY PACIFIC LEASING SOCIEDAD ANONIMA DE ARRENDAMIENTO FINANCIERO'
'4756','NMB LEASE ESPAÑA SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4757','BANSALEASE SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4758','LEASEBANESTO SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4759','MASTER LEASING SA'
'4760','CHASE LEASING SA'
'4761','IBM FINANCIACION EFC SA'
'4762','LLOYDS LEASING ESPAÑA SA'
'4763','CENTROBAN LEASING SA'
'4764','MARLEASING SA'
'4765','LEASE PLAN ESPAÑA SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4766','LEASING TURISTICO SAF SA'
'4767','CAIXALEASING Y FACTORING ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4768','LEASINGPENSIONS SA SOCIEDAD DE ARRENDAMIENTO FINANCIERO'
'4769','LEASING BANZANO SA (LISBANZANO)'
'4770','GMAC ESPAÑA SOCIEDAD ANONIMA OPEL LEASING EFC'
'4771','NATWEST LEASING SA SOCIEDAD DE ARRENDAMIENTO FINANCIERO'
'4772','CELISING ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4773','MULTILEASING SA'
'4774','EFSA DE LEASING SA'
'4775','LEASING BANCOTRANS SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4776','ECOFINANCE ESPAÑA ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4777','MARCH LEASING SA'
'4778','LEASING ORDENADORES SA'
'4779','LEASING CATALUNYA ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4780','BANLEASING SA'
'4781','SVENSKA FINANS ESPAÑA SOCIEDAD ANONIMA SAF'
'4782','CREDIDUERO SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4783','NC LEASING SA'
'4784','TRANSOLVER FINANCE ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4785','INVHERLEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4786','EMPRESARIAL CATALANA DE LEASING SOCIEDAD ANONIMA'
'4787','OFIMATICA LEASING SA'
'4788','AROLEASING ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4789','H SANTOS ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4790','INVES-LEASING SA SAF'
'4791','COFISA LEASING SA'
'4792','BURNHILL LEASING ESPAÑOLA SA'
'4793','MADIBERG SA'
'4794','NISSAN LEASING SOCIEDAD ANONIMA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4795','MEDITERRAN-LEASING SA'
'4796','DAF COMPAÑIA DE LEASING SA'
'4797','SANTANDER LEASE SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4798','SEUR LEASING SA'
'4799','MERCEDES-BENZ FINANCIAL SERVICES ESPAÑA EFC SA'
'4800','LISTRADE SA'
'4801','SANITARIA LEASING SA'
'4802','LEASING MASPALOMAS SA'
'4803','SYNERLEASE IBERICA SA'
'4804','LEASCAR SA'
'4805','SANPAOLO EIVILEASING SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4806','SOFILEASING SA'
'4807','BBL LEASING ESPAÑA SA'
'4808','CAPITAL LEASING SA'
'4809','ADEFISA LEASING ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4810','SAUDESBANK LEASING SA'
'4811','FINANCIAL LEASING SOCIEDAD ANONIMA'
'4812','UFB LEASING ESPAÑA SA'
'4813','ESFINGE LEASING SOCIEDAD ANONIMA SOCIEDAD DE ARRENDAMIENTO FINANCIERO'
'4814','METALEASING SA'
'4815','PEGASO LEASING SA'
'4816','OLIMPIC COMPAÑIA DE LEASING SA'
'4817','SCANIA LEASING SAE'
'4818','COMPAÑIA DE ARRENDAMIENTOS FINANCIEROS DE CASTILLA-LA MANCHA SA'
'4819','BANCANTABRIA INVERSIONES SA EFC'
'4820','LIS-LEASING INDUSTRIAL Y DE SERVICIOS SA'
'4821','ASTUR-LEASING SA'
'4822','INMOLEASING SA'
'4823','DELTA LEASING SA'
'4824','SOGEFIN LEASING SOCIEDAD ANONIMA SOCIEDAD DE ARRENDAMIENTO FINANCIERO'
'4825','MONLEASING SOCIEDAD ANONIMA'
'4826','FINANSSKANDIC LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4827','MAPFRE LEASING SA'
'4828','CORPORACION DE ARRENDAMIENTOS FINANCIEROS AGRICOLAS E INDUSTRIALES SA'
'4829','AHORRO LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4830','ABN-AMRO LEASING SA SAF'
'4831','EUROPEA POPULAR DE LEASING INMOBILIARIO SA SAF'
'4832','IBERCAJA LEASING Y FINANCIACION SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4833','EUROLEASING INMOBILIARIO SA SAF'
'4834','UNION DE CREDITOS INMOBILIARIOS LEASING SA SAF'
'4835','PASTOR LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4836','COFIBER LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'4837','MADRID LEASING CORPORACION SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'4838','SA NOSTRA DE INVERSIONES ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'4839','MUTUACTIVOS LEASING SOCIEDAD DE ARRENDAMIENTO FINANCIERO SA'
'6701','YOUNIQUE MONEY EDE SA'
'7861','LICO CORPORACION SA'
'7862','CARTUJA CORPORACION EMPRESARIAL SA'
'8201','CENTRAL HISPANO HIPOTECARIO SA SCH'
'8202','CORPORACION HIPOTECARIA BANCOBAO SA SOCIEDAD DE CREDITO HIPOTECARIO'
'8203','COMERCIO FINANCIACION HIPOTECARIA SA SCH'
'8204','BANESTO HIPOTECARIO SA SCH'
'8205','HERRERO SOCIEDAD DE CREDITO HIPOTECARIO SA'
'8206','HIPOTEBANSA ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8207','GDS ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8208','MENHIR HIPOTECARIO SA SCH'
'8209','HIPOTECAIXA ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8210','BANZANO HIPOTECARIO SA SCH'
'8211','BANSABADELL FINANCIACION EFC SA'
'8212','BEX HIPOTECARIO SA SCH'
'8214','MARCH HIPOTECARIO SA SCH'
'8215','ARABE ESPAÑOLA DE CREDITO HIPOTECARIO SA (ARESHIPOTECARIA)'
'8216','AHORRO Y CREDITO HIPOTECARIO SA SCH'
'8217','CAJA EURO-HIPOTECARIA SA SOCIEDAD DE CREDITO HIPOTECARIO'
'8218','MAPFRE HIPOTECARIA SCH SA'
'8219','PRAGA DE HIPOTECAS Y CREDITOS EFC SA'
'8220','BANKINTER SOCIEDAD DE CREDITO HIPOTECARIO SA'
'8221','CORPORACION HIPOTECARIA MUTUAL SOCIEDAD ANONIMA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8222','IGS DE MERCADO HIPOTECARIO SCH SA EN LIQUIDACION'
'8223','CREDIT LYONNAIS SOCIEDAD ANONIMA SCH'
'8224','ABBEYCOR NACIONAL HIPOTECARIO SA SCH'
'8225','SOLBANK LEASING EFC SA'
'8226','CORPORACION HIPOTECARIA CENTRAL SOCIEDAD DE CREDITO HIPOTECARIO SOCIEDAD ANONIMA'
'8227','CREDICAT SA SCH'
'8228','AMERICO HISPANA SA SCH'
'8229','KAIROS HIPOTECARIO SCH SA'
'8230','FINANCO HIPOTECARIO SOCIEDAD DE CREDITO HIPOTECARIO SA'
'8231','SOCIEDAD IBERICA DE CREDITO INMOBILIARIO SA SCH'
'8232','EUROPEA POPULAR HIPOTECARIA SA SCH'
'8233','CELERIS SERVICIOS FINANCIEROS SA EFC'
'8234','AIG FINANZAS SOCIEDAD ANONIMA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8235','BILBAO HIPOTECARIA SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8236','SANTANDER CONSUMER ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8237','SOCIEDAD DE CREDITO HIPOTECARIO MUTUAL SA'
'8238','UNION DE CREDITOS INMOBILIARIOS HIPOTECARIA SA SCH'
'8239','MADRID HIPOTECARIA SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8240','CXG CREDITO FAMILIAR CORPORACION CAIXAGALICIA ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8300','LATINOAMERICANA DE FINANCIACIONES SA'
'8302','FIDENTER SA'
'8303','FINANCIACION Y DISTRIBUCION DE AUTOMOVILES SA (FIDIAUTO)'
'8304','SOCIEDAD DE GESTION Y COOPERACION FINANCIERA SA (SOGECOFI) \'EN LIQUIDACION\''
'8305','FINANCIERA FERRAZ SA'
'8306','FINANCAISA SA'
'8307','VOLKSWAGEN FINANCE SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8308','FINANCIERA CARRION SA ESTABLECIMIENTO FINANCIERO DE CREDITO EFC'
'8309','VOLVO CAR FINANCE ESPAÑA ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8310','SOCIEDAD DE VENTAS A CREDITO BANCAYA SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8311','FINANCIERA DE EXPANSION Y VENTAS SA (FIVENTAS)'
'8312','FINANCIERA RIOJANA SA'
'8313','FINANCIERA DEL GALLEGO SA'
'8314','BANSANDER DE FINANCIACIONES SA ESTABLECIMIENTO FINANCIERO DE CREDITO'
'8315','FIMECA SA ENTIDAD DE FINANCIACION'
'8316','SOCIEDAD DE FINANCIACION DE VENTAS A CREDITO SA (SOFIVAC)'
'8317','UNION ESPAÑOLA DE FINANCIACION SA (UNIFIBAN)'
'8318','FINANCIACION INDUSTRIAL MAPFRE SA ENTIDAD DE FINANCIACION'
'8319','CREDITSA MADRID ENTIDAD DE FINANCIACION SA'
'8320','FINANCIERA FINAVAL SA'
'8321','IBERDROLA SERVICIOS FINANCIEROS ESTABLECIMIENTO FINANCIERO DE CREDITO SA'
'8322','FIGUI SA ENTIDAD DE FINANCIACION'
'8323','UNION INTERNACIONAL DE FINANCIACION ESTABLECIMIENTO FINANCIERO DE CREDITOSA (UNIFIBAN)'
'8324','FINANCIERA RIVA Y GARCIA SOCIEDAD ANONIMA DE FINANCIACION'
'8325','FINANCIERA ALGAMAR SOCIEDAD ANONIMA DE FINANCIACION'
'8326','COMPAÑIA FINANCIERA BANCAYA SA ENTIDAD DE FINANCIACION'
'8327','FINANCIERA SIERRA NEVADA SA'
'8328','FINANCIERA BIDASOA SA'
'8329','CAJA DE FINANCIACIONES REUNIDAS SOCIEDAD ANONIMA ENTIDAD DE FINANCIACION'
'8330','CREDITOS Y FINANCIACIONES SA ENTIDAD DE FINANCIACION'
'8331','BANESTO CONSUMO SOCIEDAD ANONIMA ENTIDAD DE FINANCIACION'
'8332','EUROPEA DE FINANCIACION INVERSION Y PROMOCION SA ENTIDAD DE FINANCIACION'
'8333','CRECOM ENTIDAD DE FINANCIACION SA'
'8334','MAPFRE FINANZAS DE NAVARRA ARAGON Y RIOJA ENTIDAD DE FINANCIACION SA'
'8335','PROMOCION EUROPEA DE INVERSIONES Y NEGOCIOS LIBRA ENTIDAD DE FINANCIACION SA'
